timestamp,open,high,low,close,volume,datetime
1775001600,58.74450526810568,58.74528622491522,58.64535640795958,58.70439800233016,146080465663.0234,2026-04-01 00:00:00+00:00
1775005200,58.704193300613774,58.713624207756645,58.647123285484504,58.64744676793965,146080465663.0234,2026-04-01 01:00:00+00:00
1775008800,58.64760554612104,58.67492753178575,58.61204695789094,58.63042009093197,146080465663.0234,2026-04-01 02:00:00+00:00
1775012400,58.630489730852254,58.70390824793953,58.6303927884001,58.69532611482507,146080465663.0234,2026-04-01 03:00:00+00:00
1775016000,58.69575084878543,58.74614883552095,58.67419554171097,58.72667879753022,146080465663.0234,2026-04-01 04:00:00+00:00
1775019600,58.726791342890394,58.75361996921491,58.695632908557606,58.695632908557606,146080465663.0234,2026-04-01 05:00:00+00:00
1775023200,58.695580605661824,58.7755859489134,58.668886685469225,58.76253015042523,146080465663.0234,2026-04-01 06:00:00+00:00
1775026800,58.76275045818685,58.7846098983911,58.72777229135888,58.73175149682377,146080465663.0234,2026-04-01 07:00:00+00:00
1775030400,58.731192585086475,58.739681064105554,58.68981701781626,58.724315158876905,146080465663.0234,2026-04-01 08:00:00+00:00
1775034000,58.724365559814096,58.736951338861054,58.6764600867146,58.72836053106497,146080465663.0234,2026-04-01 09:00:00+00:00
1775037600,58.7285891932105,58.7285891932105,58.690033663086226,58.715267448219656,146080465663.0234,2026-04-01 10:00:00+00:00
1775041200,58.71545184470525,58.7417266015104,58.6968992355359,58.7417266015104,146080465663.0234,2026-04-01 11:00:00+00:00
1775044800,58.7421447044218,58.74561437656518,58.64008230035882,58.65179891931428,146080465663.0234,2026-04-01 12:00:00+00:00
1775048400,58.651854982433605,58.72419699285306,58.60863524676623,58.63109825982051,146080465663.0234,2026-04-01 13:00:00+00:00
1775052000,58.630439571137714,58.72987322062354,58.628830171172616,58.724418242331446,146080465663.0234,2026-04-01 14:00:00+00:00
1775055600,58.72455206866645,58.80200552676085,58.709816335914255,58.796552170203064,146080465663.0234,2026-04-01 15:00:00+00:00
1775059200,58.79679002157031,58.79679002157031,58.69470116498251,58.69470116498251,146080465663.0234,2026-04-01 16:00:00+00:00
1775062800,58.69479864489819,58.69479864489819,58.572220354427465,58.572220354427465,146080465663.0234,2026-04-01 17:00:00+00:00
1775066400,58.57213935061708,58.596175835649724,58.53075396145784,58.56572267017183,146080465663.0234,2026-04-01 18:00:00+00:00
1775070000,58.56532935473013,58.582852389471526,58.522764380391024,58.54141889379137,146080465663.0234,2026-04-01 19:00:00+00:00
1775073600,58.53971550417582,58.58349089243311,58.53840081963515,58.573152254151076,146080465663.0234,2026-04-01 20:00:00+00:00
1775077200,58.573117322110676,58.60954857064019,58.56475613623498,58.58346503388141,146080465663.0234,2026-04-01 21:00:00+00:00
1775080800,58.58393127592678,58.627249383754965,58.56330834304547,58.600683753737655,146080465663.0234,2026-04-01 22:00:00+00:00
1775084400,58.600632580089766,58.61483007993241,58.551717261845425,58.5605935020079,146080465663.0234,2026-04-01 23:00:00+00:00
1775088000,58.560660089589064,58.63819729071127,58.560660089589064,58.63285695774646,157446578293.14737,2026-04-02 00:00:00+00:00
1775091600,58.63259083051059,58.63259083051059,58.47589499520785,58.551478880499154,157446578293.14737,2026-04-02 01:00:00+00:00
1775095200,58.55149588079486,58.58914545135312,58.487046981579205,58.569957246642545,157446578293.14737,2026-04-02 02:00:00+00:00
1775098800,58.569961030106946,58.598657280233525,58.55724770279408,58.567486131615695,157446578293.14737,2026-04-02 03:00:00+00:00
1775102400,58.567543981115655,58.58161352398893,58.51686143000128,58.55536047970059,157446578293.14737,2026-04-02 04:00:00+00:00
1775106000,58.55544831159888,58.60004517061602,58.55544831159888,58.59102112657639,157446578293.14737,2026-04-02 05:00:00+00:00
1775109600,58.59105757289156,58.63749739578088,58.59105757289156,58.624645806679,157446578293.14737,2026-04-02 06:00:00+00:00
1775113200,58.624407665611415,58.66822526251685,58.60881452779844,58.66653497037934,157446578293.14737,2026-04-02 07:00:00+00:00
1775116800,58.66653132916362,58.66657722807841,58.562709322372406,58.56548308256366,157446578293.14737,2026-04-02 08:00:00+00:00
1775120400,58.565381305982235,58.58877153763431,58.55629054292136,58.58877153763431,157446578293.14737,2026-04-02 09:00:00+00:00
1775124000,58.58899375912944,58.647172332264304,58.56347267551584,58.641218241396444,157446578293.14737,2026-04-02 10:00:00+00:00
1775127600,58.64113414800124,58.664579287817254,58.5942780124651,58.60087231347444,157446578293.14737,2026-04-02 11:00:00+00:00
1775131200,58.60097752047001,58.62936442099217,58.557920109819094,58.60775778026497,157446578293.14737,2026-04-02 12:00:00+00:00
1775134800,58.60773399040574,58.63527179779796,58.55861821964078,58.62603880956129,157446578293.14737,2026-04-02 13:00:00+00:00
1775138400,58.62562203857359,58.70821341412642,58.603047208286874,58.674378208902056,157446578293.14737,2026-04-02 14:00:00+00:00
1775142000,58.67478839073481,58.73794744294635,58.64570893342233,58.708507063661386,157446578293.14737,2026-04-02 15:00:00+00:00
1775145600,58.708371746119504,58.76069628096848,58.70496883786005,58.74344763327228,157446578293.14737,2026-04-02 16:00:00+00:00
1775149200,58.743555311545535,58.797770680722884,58.697918896886534,58.697918896886534,157446578293.14737,2026-04-02 17:00:00+00:00
1775152800,58.69792790070632,58.72511215699806,58.67769757757835,58.71818473874124,157446578293.14737,2026-04-02 18:00:00+00:00
1775156400,58.71813847413245,58.75133982825286,58.681229515742416,58.681229515742416,157446578293.14737,2026-04-02 19:00:00+00:00
1775160000,58.68168714886044,58.68168714886044,58.630686867768524,58.630686867768524,157446578293.14737,2026-04-02 20:00:00+00:00
