datetime,hmm_p_state_0,hmm_p_state_1,hmm_p_state_2,hmm_p_state_3,hmm_n_states,hmm_transition_prob,hmm_crisis_prob,vol_percentile,realized_vol,fwd_vol_ewma,trend_strength,hurst,changepoint_prob,run_length,cp_entropy,hilbert_period,hilbert_confidence,bid_ask_imbalance,depth_ratio,spread_bps,depth_decay_bid,depth_decay_ask,condition_scale
2025-01-01 00:00:00+00:00,0.5,0.5,0.0,0.0,2.0,0.5,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,0.0,,,,,,0.0
2025-01-01 01:00:00+00:00,7.331184859524251e-19,0.9999999999,0.0,0.0,2.0,0.9565217391304374,0.0,,0.0,0.0050918914199016285,0.0,0.5,0.006666666666666668,1.0,0.04004863019043294,40.0,0.0,,,,,,0.0
2025-01-01 02:00:00+00:00,7.442264233931528e-09,0.9999999924577357,0.0,0.0,2.0,0.9565217391304374,0.0,100.0,0.0069717937595225364,0.005073024982224837,0.0,0.5,0.004553989915073448,2.0,0.058010822506382786,40.0,0.0,,,,,,0.0
2025-01-01 03:00:00+00:00,8.253268228577455e-09,0.9999999916467318,0.0,0.0,2.0,0.9565217391304374,0.0,50.0,0.00507156648067645,0.00494857037680105,0.0,0.5,0.003650818132808067,3.0,0.06539299765856453,40.0,0.0,,,,,,0.0
2025-01-01 04:00:00+00:00,7.639330168497019e-09,0.9999999922606698,0.0,0.0,2.0,0.9565217391304374,0.0,33.33333333333333,0.004486352273139956,0.004912186542575051,0.0,0.5,0.003125867507224428,4.0,0.06715097393146995,40.0,0.0,,,,,,0.0
2025-01-01 05:00:00+00:00,8.407205031076115e-09,0.999999991492795,0.0,0.0,2.0,0.9565217391304374,0.0,25.0,0.004109011051413597,0.004772813146550135,0.0,0.5,0.002774028471149772,5.0,0.06589574355959112,40.0,0.0,,,,,,0.0
2025-01-01 06:00:00+00:00,8.481486885888522e-09,0.999999991418513,0.0,0.0,2.0,0.9565217391304374,0.0,20.0,0.0037291593772827113,0.004628632140417608,0.0,0.5,0.0025178047621581346,6.0,0.0631016646004255,40.0,0.0,,,,,,0.0
2025-01-01 07:00:00+00:00,8.491749172290909e-09,0.9999999914082508,0.0,0.0,2.0,0.9565217391304374,0.0,16.666666666666664,0.003421588357216327,0.004487644708042693,0.0,0.5,0.002320795192664543,7.0,0.05962023699597245,40.0,0.0,,,,,,0.0
2025-01-01 08:00:00+00:00,8.041892032934784e-09,0.9999999918581081,0.0,0.0,2.0,0.9565217391304374,0.0,14.285714285714285,0.003274710620268597,0.00441561563923308,0.0,0.5,0.002163386006817441,8.0,0.05594062702259494,40.0,0.0,,,,,,0.0
2025-01-01 09:00:00+00:00,8.476609142052446e-09,0.9999999914233909,0.0,0.0,2.0,0.9565217391304374,0.0,12.5,0.0030667402115850478,0.004283444981273907,0.0,0.5,0.0020339077549311186,9.0,0.05233522129558115,40.0,0.0,,,,,,0.0
2025-01-01 10:00:00+00:00,8.237530906524071e-09,0.9999999916624692,0.0,0.0,2.0,0.9565217391304374,0.0,11.11111111111111,0.0029216178312261943,0.00419090882874223,0.0,0.5,0.0019250627138002409,10.0,0.04894714126112127,40.0,0.9698534714422319,,,,,,0.0
2025-01-01 11:00:00+00:00,7.650963436752214e-09,0.9999999922490367,0.0,0.0,2.0,0.9565217391304374,0.0,30.0,0.0032031356312640373,0.004192744355686609,0.0,0.5,0.0018320352522922631,11.0,0.045842990282399874,40.0,0.9591230892517644,,,,,,0.0
2025-01-01 12:00:00+00:00,8.33079075294574e-09,0.9999999915692094,0.0,0.0,2.0,0.9565217391304374,0.0,27.27272727272727,0.003131436216409049,0.004088249841224125,0.0,0.5,0.0017510524339309436,12.0,0.043038434900808616,39.6370239593916,0.9474339245201251,,,,,,0.0
2025-01-01 13:00:00+00:00,8.45640834424653e-09,0.9999999914435916,0.0,0.0,2.0,0.9565217391304374,0.0,16.666666666666664,0.0030006868472676734,0.003969391573484751,0.0,0.5,0.0016799452818015335,13.0,0.0405292344582928,38.61921039025572,0.9339636167718032,,,,,,0.0
2025-01-01 14:00:00+00:00,8.47082402711216e-09,0.9999999914291761,0.0,0.0,2.0,0.9565217391304374,0.0,7.6923076923076925,0.0028973592093265166,0.003851511490951587,0.0,0.5,0.0016168497631470944,14.0,0.03829610756888695,37.1411566126621,0.9190146354824907,,,,,,0.0
2025-01-01 15:00:00+00:00,8.27824080204153e-09,0.9999999916217591,0.0,0.0,2.0,0.9565217391304374,0.0,7.142857142857142,0.002861693601821744,0.003767939537421411,0.0,0.5,0.0015603719603325293,15.0,0.03631318157936077,35.998204422097835,0.9034501664368081,,,,,,0.0
2025-01-01 16:00:00+00:00,7.645970345949719e-09,0.9999999922540298,0.0,0.0,2.0,0.9565217391304374,0.0,26.666666666666668,0.0029458754208147434,0.0038008886603725154,0.0,0.5,0.0015094559699995196,16.0,0.034552696754948715,35.089845601375295,0.8885278150449643,,,,,,0.0
