datetime,timestamp,open,high,low,close,volume,open_interest,funding_rate
2025-01-01 00:00:00+00:00,1735700400000,93548.8,94449.2,93460.2,93810.0,13962.019,91175.893,0.0001
2025-01-01 04:00:00+00:00,1735714800000,93810.0,93914.7,93502.0,93660.7,7852.483,91611.878,0.0001
2025-01-01 08:00:00+00:00,1735729200000,93660.7,93735.2,92796.5,93420.1,19004.988,91674.698,0.0001
2025-01-01 12:00:00+00:00,1735743600000,93420.1,94489.5,93375.0,94409.9,22127.069,91507.456,0.0001
2025-01-01 16:00:00+00:00,1735758000000,94409.9,94823.2,93729.2,94612.1,14907.698,91461.423,0.0001
2025-01-01 20:00:00+00:00,1735772400000,94612.1,95161.2,94522.1,94580.9,13382.403,92288.363,0.0001
2025-01-02 00:00:00+00:00,1735786800000,94580.9,95523.5,94357.4,95000.0,22798.717,92709.719,0.0001
2025-01-02 04:00:00+00:00,1735801200000,95000.0,96031.4,94971.3,95815.3,20140.275,93093.48,0.0001
2025-01-02 08:00:00+00:00,1735815600000,95815.4,96870.9,95612.5,96715.4,25249.289,93871.051,0.0001
2025-01-02 12:00:00+00:00,1735830000000,96715.4,97440.0,95910.8,96428.5,52717.632,92607.895,0.0001
2025-01-02 16:00:00+00:00,1735844400000,96428.5,97777.0,96018.7,97292.7,44624.753,92242.004,0.0001
2025-01-02 20:00:00+00:00,1735858800000,97292.7,97822.4,96642.7,96967.5,16114.829,91928.113,0.0001
2025-01-03 00:00:00+00:00,1735873200000,96967.6,97325.7,96622.0,97019.1,11388.626,91785.311,0.0001
2025-01-03 04:00:00+00:00,1735887600000,97019.1,97034.9,96236.6,96275.0,14493.689,92151.357,0.0001
2025-01-03 08:00:00+00:00,1735902000000,96275.1,96788.0,96061.5,96710.5,16109.732,91449.522,0.0001
2025-01-03 12:00:00+00:00,1735916400000,96710.4,97637.7,96422.5,97479.5,33904.407,90982.42,5.246e-05
2025-01-03 16:00:00+00:00,1735930800000,97479.6,98949.0,97353.6,98545.5,36541.023,91066.318,7.269e-05
2025-01-03 20:00:00+00:00,1735945200000,98545.6,98705.0,98028.5,98145.7,12783.197,90563.995,7.654e-05
2025-01-04 00:00:00+00:00,1735959600000,98145.7,98272.6,97762.1,98149.4,11796.610999999999,90143.775,0.0001
2025-01-04 04:00:00+00:00,1735974000000,98149.3,98300.0,97830.0,98244.2,7743.119999999999,89636.629,0.0001
2025-01-04 08:00:00+00:00,1735988400000,98244.2,98300.0,97438.2,97831.8,14626.729,88299.212,6.175e-05
2025-01-04 12:00:00+00:00,1736002800000,97831.8,98117.6,97472.0,97623.6,15225.112,87939.236,7.25e-06
