datetime,hmm_p_state_0,hmm_p_state_1,hmm_p_state_2,hmm_p_state_3,hmm_n_states,hmm_transition_prob,hmm_crisis_prob,vol_percentile,realized_vol,fwd_vol_ewma,trend_strength,hurst,changepoint_prob,run_length,cp_entropy,hilbert_period,hilbert_confidence,bid_ask_imbalance,depth_ratio,spread_bps,depth_decay_bid,depth_decay_ask,condition_scale
2025-01-01 00:00:00+00:00,0.5,0.5,0.0,0.0,2.0,0.5,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,0.0,,,,,,0.0
2025-01-01 01:00:00+00:00,1.1471963493899799e-19,6.797133693554492e-19,7.391159406783386e-19,0.9999999999,4.0,0.9565217391304511,1.1471963493899799e-19,,0.0,0.008253235434573014,0.0,0.5,0.006666666666666668,1.0,0.04004863019043294,40.0,0.0,,,,,,0.0
2025-01-01 02:00:00+00:00,1.1141722931326233e-09,6.538063162188134e-09,1.2146203596859368e-08,0.9999999801015609,4.0,0.9565217391304511,1.1141722931326233e-09,100.0,0.009426242066708586,0.008097888120914736,0.0,0.5,0.0045541024885531805,2.0,0.05801203109528613,40.0,0.0,,,,,,0.0
2025-01-01 03:00:00+00:00,1.1335428943480328e-09,6.592417166337067e-09,1.379426073925011e-08,0.9999999783797793,4.0,0.9565217391304511,1.1335428943480328e-09,50.0,0.006696670120151639,0.007879168951209664,0.0,0.5,0.003650847135584321,3.0,0.06539423334139587,40.0,0.0,,,,,,0.0
2025-01-01 04:00:00+00:00,1.133847029606534e-09,6.595425083121608e-09,1.3679415554043974e-08,0.9999999784913123,4.0,0.9565217391304511,1.133847029606534e-09,33.33333333333333,0.005484987147031526,0.007670500036124279,0.0,0.5,0.003125868170089931,4.0,0.06715208324949849,40.0,0.0,,,,,,0.0
2025-01-01 05:00:00+00:00,1.1209567048551006e-09,6.525945941434547e-09,1.4772422245886368e-08,0.999999977480675,4.0,0.9565217391304511,1.1209567048551006e-09,25.0,0.005154319465369993,0.007458055838894532,0.0,0.5,0.002774083611084529,5.0,0.06589778267773617,40.0,0.0,,,,,,0.0
2025-01-01 06:00:00+00:00,1.1273987212798758e-09,6.545855084506437e-09,1.5294085810961515e-08,0.9999999769326603,4.0,0.9565217391304511,1.1273987212798758e-09,20.0,0.004628500948010296,0.007231167641944388,0.0,0.5,0.0025178242018874977,6.0,0.06310370749402877,40.0,0.0,,,,,,0.0
2025-01-01 07:00:00+00:00,1.1286842812696645e-09,6.553372475600773e-09,1.5128440520557848e-08,0.9999999770895028,4.0,0.9565217391304511,1.1286842812696645e-09,16.666666666666664,0.004227075061239447,0.007013509754805031,0.0,0.5,0.002320814016605894,7.0,0.05962232629882872,40.0,0.0,,,,,,0.0
2025-01-01 08:00:00+00:00,1.1337909534336296e-09,6.594865442125198e-09,1.3700819334519928e-08,0.9999999784705242,4.0,0.9565217391304511,1.1337909534336296e-09,14.285714285714285,0.003961485423667389,0.006834514002800006,0.0,0.5,0.0021633958649123226,8.0,0.05594264280544073,40.0,0.0,,,,,,0.0
2025-01-01 09:00:00+00:00,1.1271393770293122e-09,6.544480782406073e-09,1.531685913675978e-08,0.9999999769115208,4.0,0.9565217391304511,1.1271393770293122e-09,12.5,0.003724156580403548,0.006626441726786649,0.0,0.5,0.002033930090315512,9.0,0.052337458480609264,40.0,0.0,,,,,,0.0
