timestamp,open,high,low,close,volume,datetime
1735689600,58.084065168755814,58.084065168755814,57.96855544128295,58.0073793798742,140752551550.7332,2025-01-01 00:00:00+00:00
1735704000,58.007318862766596,58.02574322536766,57.964974249208154,57.99685619615954,140752551550.7332,2025-01-01 04:00:00+00:00
1735718400,57.9961465639236,58.07074081049439,57.93144256509941,57.93144256509941,140752551550.7332,2025-01-01 08:00:00+00:00
1735732800,57.93197809642208,58.011084599243965,57.911539460912834,57.911539460912834,140752551550.7332,2025-01-01 12:00:00+00:00
1735747200,57.911626932742436,57.911626932742436,57.66712345234547,57.670695228469306,140752551550.7332,2025-01-01 16:00:00+00:00
1735761600,57.67046493660659,57.69942653404132,57.59445708487145,57.59445708487145,140752551550.7332,2025-01-01 20:00:00+00:00
1735776000,57.59468447501014,57.59468447501014,57.40000212192273,57.41957970419733,133731177367.41049,2025-01-02 00:00:00+00:00
1735790400,57.41951823621216,57.53968632088665,57.41951823621216,57.473042405370244,133731177367.41049,2025-01-02 04:00:00+00:00
1735804800,57.4730149001086,57.4730149001086,57.38914011956396,57.38914011956396,133731177367.41049,2025-01-02 08:00:00+00:00
1735819200,57.38912565482608,57.57325536831197,57.37026546733339,57.540399724254456,133731177367.41049,2025-01-02 12:00:00+00:00
1735833600,57.5406812340553,57.77753314980362,57.51960956316616,57.77389016172477,133731177367.41049,2025-01-02 16:00:00+00:00
1735848000,57.77176199278451,57.812218280924824,57.6556280847258,57.6556280847258,133731177367.41049,2025-01-02 20:00:00+00:00
1735862400,57.65477438891282,57.65477438891282,57.469884432946486,57.47282324931182,156729755651.7477,2025-01-03 00:00:00+00:00
1735876800,57.47312990584235,57.56465287024019,57.473064586177436,57.54836574113402,156729755651.7477,2025-01-03 04:00:00+00:00
1735891200,57.54882216955794,57.54882216955794,57.28437967080357,57.28437967080357,156729755651.7477,2025-01-03 08:00:00+00:00
1735905600,57.28452655088163,57.28452655088163,56.97318306039556,56.98185173107707,156729755651.7477,2025-01-03 12:00:00+00:00
1735920000,56.98203115132142,57.09243342043692,56.95703943514413,57.010375735533344,156729755651.7477,2025-01-03 16:00:00+00:00
1735934400,57.01024402791586,57.09685704734672,56.932622443286704,56.932622443286704,156729755651.7477,2025-01-03 20:00:00+00:00
1735948800,56.93302229260815,57.01280166027616,56.91515959367922,56.926246767024736,136687688767.25885,2025-01-04 00:00:00+00:00
1735963200,56.925789202417945,56.99215001779574,56.92485559953706,56.99215001779574,136687688767.25885,2025-01-04 04:00:00+00:00
1735977600,56.99152344778739,57.03426788882322,56.93029094889541,56.931229730766596,136687688767.25885,2025-01-04 08:00:00+00:00
1735992000,56.931688983789655,57.01514619043515,56.728017573873025,56.9645933506883,136687688767.25885,2025-01-04 12:00:00+00:00
1736006400,56.96458066914367,56.96691444862522,56.89478842600945,56.936716955680765,136687688767.25885,2025-01-04 16:00:00+00:00
1736020800,56.9369085413659,56.9369085413659,56.83476999890972,56.84437246031122,136687688767.25885,2025-01-04 20:00:00+00:00
1736035200,56.84403497831646,56.99194008200489,56.81227379202184,56.95514487550013,78682116606.82626,2025-01-05 00:00:00+00:00
1736049600,56.955512319400334,57.03700044783485,56.929291132730974,56.97203818384003,78682116606.82626,2025-01-05 04:00:00+00:00
1736064000,56.97203440032733,57.09021195608318,56.97178949880545,57.00940370455208,78682116606.82626,2025-01-05 08:00:00+00:00
1736078400,57.00915229380888,57.07029674712418,57.00061469754313,57.038461704499476,78682116606.82626,2025-01-05 12:00:00+00:00
1736092800,57.03830750477275,57.08185458268156,56.98230066402999,57.02121530353011,78682116606.82626,2025-01-05 16:00:00+00:00
1736107200,57.02077212279944,57.06578132843922,57.01640552697222,57.02161746618396,78682116606.82626,2025-01-05 20:00:00+00:00
1736121600,57.02153609011894,57.1379825564008,57.00979772989731,57.01829142192308,123386874723.83154,2025-01-06 00:00:00+00:00
1736136000,57.018104723455835,57.20832493255364,57.018104723455835,57.20136615395782,123386874723.83154,2025-01-06 04:00:00+00:00
1736150400,57.20143828133244,57.217194547011665,57.09028944680552,57.107106128748455,123386874723.83154,2025-01-06 08:00:00+00:00
1736164800,57.106875077729626,57.57323677690318,57.106875077729626,57.46796266665238,123386874723.83154,2025-01-06 12:00:00+00:00
1736179200,57.46797822531256,57.572725664416645,57.38012375949171,57.48222868023305,123386874723.83154,2025-01-06 16:00:00+00:00
1736193600,57.48229670736341,57.673313005654514,57.48229670736341,57.67294488485969,123386874723.83154,2025-01-06 20:00:00+00:00
1736208000,57.672944868100686,57.72738498243327,57.564181313650586,57.605181877046284,207061713604.13843,2025-01-07 00:00:00+00:00
1736222400,57.60544052163915,57.66034897000911,57.570796152366846,57.58777132095272,207061713604.13843,2025-01-07 04:00:00+00:00
1736236800,57.58754976521207,57.61218019671933,57.51509103100235,57.53498547334836,207061713604.13843,2025-01-07 08:00:00+00:00
1736251200,57.534941855381994,57.821997268837485,57.46373205395212,57.76873911728877,207061713604.13843,2025-01-07 12:00:00+00:00
1736265600,57.770012516678946,57.886127296380174,57.686879514681365,57.861008136260104,207061713604.13843,2025-01-07 16:00:00+00:00
1736280000,57.86080062759804,58.09533120904189,57.86080062759804,58.09533120904189,207061713604.13843,2025-01-07 20:00:00+00:00
1736294400,58.095212942570264,58.095212942570264,57.91035622982058,58.05969953959789,271737987948.2906,2025-01-08 00:00:00+00:00
1736308800,58.059644176207634,58.25825769435322,58.01362632629209,58.04867102275286,271737987948.2906,2025-01-08 04:00:00+00:00
1736323200,58.04858840291518,58.04858840291518,57.895920875266484,57.89816399769878,271737987948.2906,2025-01-08 08:00:00+00:00
1736337600,57.89838528844039,57.994118413528206,57.83541210390617,57.994118413528206,271737987948.2906,2025-01-08 12:00:00+00:00
1736352000,57.9940001909597,58.174795942256765,57.9260306238344,58.01198669109681,271737987948.2906,2025-01-08 16:00:00+00:00
1736366400,58.01211767821475,58.01211767821475,57.88204039227267,57.893956217975585,271737987948.2906,2025-01-08 20:00:00+00:00
1736380800,57.89412126118073,57.909209663436116,57.681683919996004,57.76008398370944,249140303818.5071,2025-01-09 00:00:00+00:00
1736395200,57.76035095417821,57.90330507108234,57.76035095417821,57.898737389150604,249140303818.5071,2025-01-09 04:00:00+00:00
1736409600,57.898751768222354,57.90019860300375,57.70465280486533,57.8490581842598,249140303818.5071,2025-01-09 08:00:00+00:00
1736424000,57.84916845341568,58.035317806829354,57.83914437540608,57.90020922200537,249140303818.5071,2025-01-09 12:00:00+00:00
1736438400,57.89967692516647,57.982529142647586,57.85620636183968,57.97431772016741,249140303818.5071,2025-01-09 16:00:00+00:00
1736452800,57.974702785682965,58.031617242804224,57.913478873621926,58.028390813667045,249140303818.5071,2025-01-09 20:00:00+00:00
1736467200,58.028345070462294,58.06980966241346,57.99335026387432,58.06980966241346,237757184849.8156,2025-01-10 00:00:00+00:00
1736481600,58.07001399885973,58.136882321355785,57.94956204662463,57.94956204662463,237757184849.8156,2025-01-10 04:00:00+00:00
1736496000,57.9497902924085,58.066302971418956,57.94281976235003,58.066302971418956,237757184849.8156,2025-01-10 08:00:00+00:00
1736510400,58.066493263412454,58.161991221013245,58.03984005911024,58.10715152533441,237757184849.8156,2025-01-10 12:00:00+00:00
1736524800,58.10727953618101,58.184975742903745,58.08020652599117,58.13443851694446,237757184849.8156,2025-01-10 16:00:00+00:00
1736539200,58.134347552511855,58.170138858172685,58.10884599847596,58.138379723784084,237757184849.8156,2025-01-10 20:00:00+00:00
1736553600,58.13841391571744,58.172838005267245,58.066376563377666,58.170717655777125,199760897195.76288,2025-01-11 00:00:00+00:00
1736568000,58.17029117568309,58.209961686551495,58.13067596740853,58.16645068372146,199760897195.76288,2025-01-11 04:00:00+00:00
1736582400,58.166305216092304,58.2083493164953,57.990361052606495,57.990361052606495,199760897195.76288,2025-01-11 08:00:00+00:00
1736596800,57.99033708683372,58.083255623726195,57.97909291452188,58.02110002001037,199760897195.76288,2025-01-11 12:00:00+00:00
1736611200,58.02089554341112,58.05184045253562,57.79575891513886,57.79575891513886,199760897195.76288,2025-01-11 16:00:00+00:00
1736625600,57.79574208584328,57.81700499360639,57.59834718828505,57.71751634725538,199760897195.76288,2025-01-11 20:00:00+00:00
1736640000,57.717448170907645,57.7768310700105,57.717448170907645,57.75747075949481,73067271292.22993,2025-01-12 00:00:00+00:00
1736654400,57.75748477982706,57.865476808505655,57.73122963718168,57.781952405725036,73067271292.22993,2025-01-12 04:00:00+00:00
1736668800,57.78197530333091,57.94201375551074,57.768299477292594,57.9027276079062,73067271292.22993,2025-01-12 08:00:00+00:00
1736683200,57.90279311077128,57.96813930164978,57.869509302913116,57.899385198939335,73067271292.22993,2025-01-12 12:00:00+00:00
1736697600,57.899427392179106,57.947252166641775,57.843703724536496,57.843703724536496,73067271292.22993,2025-01-12 16:00:00+00:00
1736712000,57.84374601836871,57.98285360533458,57.838172361024185,57.98285360533458,73067271292.22993,2025-01-12 20:00:00+00:00
1736726400,57.98262303674848,58.1793266251696,57.89883807502566,58.1793266251696,173876188682.65115,2025-01-13 00:00:00+00:00
1736740800,58.17955119729208,58.35705286609391,58.14073000616633,58.27244165616431,173876188682.65115,2025-01-13 04:00:00+00:00
1736755200,58.27259765236861,58.511512894096015,58.27259765236861,58.511512894096015,173876188682.65115,2025-01-13 08:00:00+00:00
