timestamp,open,high,low,close,volume,datetime
1735689600,1334843504969.0,1348754417427.0,1334809171937.0,1342482491800.0,549932013177.3794,2025-01-01 00:00:00+00:00
1735704000,1342485683705.0,1343681975689.0,1337427322502.0,1340948600112.0,549932013177.3794,2025-01-01 04:00:00+00:00
1735718400,1340965861597.0,1344132116931.0,1327171184567.0,1341094896125.0,549932013177.3794,2025-01-01 08:00:00+00:00
1735732800,1341076787802.0,1357126110618.0,1340215739756.0,1356367423688.0,549932013177.3794,2025-01-01 12:00:00+00:00
1735747200,1356367017903.0,1375551348491.0,1346801643073.0,1372660236339.0,549932013177.3794,2025-01-01 16:00:00+00:00
1735761600,1372668388774.0,1379140479491.0,1371930840144.0,1376380013207.0,549932013177.3794,2025-01-01 20:00:00+00:00
1735776000,1376367198610.0,1396201346004.0,1376367198610.0,1392418222543.0,687359847813.9982,2025-01-02 00:00:00+00:00
1735790400,1392421723197.0,1405737386210.0,1391255782055.0,1401279128300.0,687359847813.9982,2025-01-02 04:00:00+00:00
1735804800,1401280705229.0,1419729231171.0,1399859065862.0,1419454892836.0,687359847813.9982,2025-01-02 08:00:00+00:00
1735819200,1419455732455.0,1423992688340.0,1401590831361.0,1406886525088.0,687359847813.9982,2025-01-02 12:00:00+00:00
1735833600,1406891650605.0,1415411494807.0,1397750694514.0,1405675348762.0,687359847813.9982,2025-01-02 16:00:00+00:00
1735848000,1405688103950.0,1410902700046.0,1397273638301.0,1407718629788.0,687359847813.9982,2025-01-02 20:00:00+00:00
1735862400,1407752436572.0,1421602965487.0,1404606589343.0,1420995483348.0,657756007091.758,2025-01-03 00:00:00+00:00
1735876800,1420977654901.0,1420991124437.0,1404515376499.0,1405644065539.0,657756007091.758,2025-01-03 04:00:00+00:00
1735891200,1405641178840.0,1427844284523.0,1404411910076.0,1427533455800.0,657756007091.758,2025-01-03 08:00:00+00:00
1735905600,1427520899555.0,1457479628512.0,1427081786058.0,1456653406736.0,657756007091.758,2025-01-03 12:00:00+00:00
1735920000,1456652164295.0,1471596309637.0,1456501163875.0,1470956923030.0,657756007091.758,2025-01-03 16:00:00+00:00
1735934400,1470963334446.0,1471431069457.0,1462293811039.0,1469321208728.0,657756007091.758,2025-01-03 20:00:00+00:00
1735948800,1469297247976.0,1472854131741.0,1459744666737.0,1470850037253.0,696297105846.0332,2025-01-04 00:00:00+00:00
1735963200,1470877484516.0,1471748041297.0,1462460540445.0,1467948937412.0,696297105846.0332,2025-01-04 04:00:00+00:00
1735977600,1467949545909.0,1468468491625.0,1456797878624.0,1466030693046.0,696297105846.0332,2025-01-04 08:00:00+00:00
1735992000,1466024209993.0,1482139381851.0,1456075506462.0,1460734417699.0,696297105846.0332,2025-01-04 12:00:00+00:00
1736006400,1460732928938.0,1471274602620.0,1460509973003.0,1469741534048.0,696297105846.0332,2025-01-04 16:00:00+00:00
1736020800,1469737090173.0,1479698364488.0,1469709249789.0,1476139122043.0,696297105846.0332,2025-01-04 20:00:00+00:00
1736035200,1476159429501.0,1481043714854.0,1465183121771.0,1469373493318.0,496454457359.55457,2025-01-05 00:00:00+00:00
1736049600,1469375569859.0,1474744068676.0,1466260162602.0,1469656533800.0,496454457359.55457,2025-01-05 04:00:00+00:00
1736064000,1469656611047.0,1469676977627.0,1452596559386.0,1458049596302.0,496454457359.55457,2025-01-05 08:00:00+00:00
1736078400,1458064553081.0,1464690539419.0,1449096836613.0,1462130795617.0,496454457359.55457,2025-01-05 12:00:00+00:00
1736092800,1462147007851.0,1466003555745.0,1454995181289.0,1463766253506.0,496454457359.55457,2025-01-05 16:00:00+00:00
1736107200,1463770181830.0,1473758698509.0,1463057860110.0,1468136351423.0,496454457359.55457,2025-01-05 20:00:00+00:00
1736121600,1468134210136.0,1482305947902.0,1454547399819.0,1478262878617.0,558763190381.0415,2025-01-06 00:00:00+00:00
1736136000,1478274140110.0,1484595465388.0,1468840263009.0,1471416834074.0,558763190381.0415,2025-01-06 04:00:00+00:00
1736150400,1471414425448.0,1477759028804.0,1465901548739.0,1476256238753.0,558763190381.0415,2025-01-06 08:00:00+00:00
1736164800,1476270163775.0,1496813393493.0,1465918103947.0,1496813393493.0,558763190381.0415,2025-01-06 12:00:00+00:00
1736179200,1496814346344.0,1507197251016.0,1478985502776.0,1491246480408.0,558763190381.0415,2025-01-06 16:00:00+00:00
1736193600,1491249361751.0,1495087029523.0,1481756153897.0,1485736852947.0,558763190381.0415,2025-01-06 20:00:00+00:00
1736208000,1485736853967.0,1489823017625.0,1479531378247.0,1483117832052.0,749999286175.1902,2025-01-07 00:00:00+00:00
1736222400,1483109121503.0,1487722556437.0,1478434243765.0,1483599587058.0,749999286175.1902,2025-01-07 04:00:00+00:00
1736236800,1483600791676.0,1490994851188.0,1468001751780.0,1474676489069.0,749999286175.1902,2025-01-07 08:00:00+00:00
1736251200,1474682776453.0,1478840235102.0,1404856285416.0,1418882884636.0,749999286175.1902,2025-01-07 12:00:00+00:00
1736265600,1418825911053.0,1429247209515.0,1388955539327.0,1391828087108.0,749999286175.1902,2025-01-07 16:00:00+00:00
1736280000,1391842096341.0,1399867808811.0,1381146090092.0,1385689984943.0,749999286175.1902,2025-01-07 20:00:00+00:00
1736294400,1385677286612.0,1399981516912.0,1376620695913.0,1380802962682.0,1070078569699.0134,2025-01-08 00:00:00+00:00
1736308800,1380802811256.0,1384891717369.0,1351851524991.0,1368977325103.0,1070078569699.0134,2025-01-08 04:00:00+00:00
1736323200,1368967798299.0,1382267329739.0,1361788270260.0,1369950677458.0,1070078569699.0134,2025-01-08 08:00:00+00:00
1736337600,1369938240886.0,1383069738755.0,1362048894496.0,1369584996212.0,1070078569699.0134,2025-01-08 12:00:00+00:00
1736352000,1369591642761.0,1369728880103.0,1317835969867.0,1350765169245.0,1070078569699.0134,2025-01-08 16:00:00+00:00
1736366400,1350764786766.0,1373093689494.0,1345213644670.0,1369353533854.0,1070078569699.0134,2025-01-08 20:00:00+00:00
1736380800,1369335475215.0,1379550159564.0,1358159686771.0,1361601997043.0,894387884264.4617,2025-01-09 00:00:00+00:00
1736395200,1361590284635.0,1366962556835.0,1341877113815.0,1342318419479.0,894387884264.4617,2025-01-09 04:00:00+00:00
1736409600,1342317627667.0,1356444039811.0,1339658087984.0,1348589518807.0,894387884264.4617,2025-01-09 08:00:00+00:00
1736424000,1348579956443.0,1362653233911.0,1315254558630.0,1356989214992.0,894387884264.4617,2025-01-09 12:00:00+00:00
1736438400,1357012366681.0,1360975508390.0,1319486766004.0,1319551094842.0,894387884264.4617,2025-01-09 16:00:00+00:00
1736452800,1319532537318.0,1334172892175.0,1306535845026.0,1325554575868.0,894387884264.4617,2025-01-09 20:00:00+00:00
1736467200,1325551191455.0,1341542426679.0,1325551191455.0,1340079474099.0,812764033339.4392,2025-01-10 00:00:00+00:00
1736481600,1340075379371.0,1363710145646.0,1335723033781.0,1358304136035.0,812764033339.4392,2025-01-10 04:00:00+00:00
1736496000,1358302768287.0,1364986112504.0,1354733242761.0,1359919846056.0,812764033339.4392,2025-01-10 08:00:00+00:00
1736510400,1359911220857.0,1360808775063.0,1320111612005.0,1338440264944.0,812764033339.4392,2025-01-10 12:00:00+00:00
1736524800,1338450220711.0,1365268131067.0,1329264881071.0,1359702869782.0,812764033339.4392,2025-01-10 16:00:00+00:00
1736539200,1359708094329.0,1359708094329.0,1347581078832.0,1350960373161.0,812764033339.4392,2025-01-10 20:00:00+00:00
1736553600,1350958475201.0,1354317190987.0,1340123712674.0,1341487684846.0,684491992410.4502,2025-01-11 00:00:00+00:00
1736568000,1341491398397.0,1347121912645.0,1338380374864.0,1342363461023.0,684491992410.4502,2025-01-11 04:00:00+00:00
1736582400,1342356099849.0,1358335083252.0,1337068017489.0,1357522295242.0,684491992410.4502,2025-01-11 08:00:00+00:00
1736596800,1357523487214.0,1358523587675.0,1347836106024.0,1352808228994.0,684491992410.4502,2025-01-11 12:00:00+00:00
1736611200,1352815573077.0,1362952154849.0,1349784751955.0,1362952154849.0,684491992410.4502,2025-01-11 16:00:00+00:00
1736625600,1362953095210.0,1384205140443.0,1361079818711.0,1372542769280.0,684491992410.4502,2025-01-11 20:00:00+00:00
1736640000,1372546458518.0,1372899074284.0,1364964058251.0,1370313883947.0,404753181434.2804,2025-01-12 00:00:00+00:00
