timestamp,open,high,low,close,volume,datetime
1780632000,58.48907788842228,58.65927138681175,58.4550408090813,58.65927138681175,229273781529.31732,2026-06-05 04:00:00+00:00
1780635600,58.64953635113807,58.70203763667746,58.592361340835666,58.59870850146848,229273781529.31732,2026-06-05 05:00:00+00:00
1780639200,58.59936332413693,58.69199459398475,58.59936332413693,58.69172577641022,229273781529.31732,2026-06-05 06:00:00+00:00
1780642800,58.69018165855569,58.901584218668866,58.689824586093145,58.900892745453895,229273781529.31732,2026-06-05 07:00:00+00:00
1780646400,58.899101517752364,58.89967645483718,58.80548200852216,58.83855889087448,229273781529.31732,2026-06-05 08:00:00+00:00
1780650000,58.83072394540372,58.911384789241175,58.74921195527188,58.74921195527188,229273781529.31732,2026-06-05 09:00:00+00:00
1780653600,58.74861245872505,58.75809615103131,58.67092043544723,58.70762387852271,229273781529.31732,2026-06-05 10:00:00+00:00
1780657200,58.70729044901516,58.71021574941303,58.60630901527665,58.60630901527665,229273781529.31732,2026-06-05 11:00:00+00:00
1780660800,58.61980803191275,58.72315588817969,58.592188928855634,58.63049295330919,229273781529.31732,2026-06-05 12:00:00+00:00
1780664400,58.632067404411856,58.632067404411856,58.544661744836226,58.56632923658546,114636890764.65866,2026-06-05 13:00:00+00:00
