timestamp,open,high,low,close,volume,datetime
1780632000,891118739305.0,898028624619.0,889184803853.0,897951990829.0,762453034201.426,2026-06-05 04:00:00+00:00
1780635600,897729553156.0,898496604980.0,880979217313.0,881458770535.0,762453034201.426,2026-06-05 05:00:00+00:00
1780639200,881443203139.0,882382001210.0,863877394122.0,872682009105.0,762453034201.426,2026-06-05 06:00:00+00:00
1780642800,872728987306.0,881373499580.0,864242876876.0,881373499580.0,762453034201.426,2026-06-05 07:00:00+00:00
1780646400,881438717918.0,881482106386.0,873495099327.0,874556964456.0,762453034201.426,2026-06-05 08:00:00+00:00
1780650000,874839927238.0,883505721277.0,874839927238.0,883481108466.0,762453034201.426,2026-06-05 09:00:00+00:00
1780653600,883477594916.0,884405277472.0,879399026047.0,880511725029.0,762453034201.426,2026-06-05 10:00:00+00:00
1780657200,880518198115.0,881703281709.0,875759178932.0,876161041205.0,762453034201.426,2026-06-05 11:00:00+00:00
1780660800,875663148818.0,878661612658.0,871028002550.0,875089871121.0,762453034201.426,2026-06-05 12:00:00+00:00
1780664400,875033068774.0,879262879168.0,875033068774.0,878615198499.0,381226517100.713,2026-06-05 13:00:00+00:00
