timestamp,open,high,low,close,volume,taker_buy_base
1765843200000,86390.0,86478.6,85340.1,85837.7,16787.316,8008.51
1765857600000,85837.6,86577.0,85226.0,85964.8,17300.472,8280.878
1765872000000,85964.9,87299.7,85874.6,87216.6,18856.619,9459.08
1765886400000,87216.6,88143.9,86055.9,87936.3,54188.458,26829.832
1765900800000,87936.3,88012.5,87015.8,87538.7,26033.481,13201.571
1765915200000,87538.7,87900.0,87297.9,87826.3,9058.702,4533.189
1765929600000,87826.3,87925.8,87104.2,87178.1,11671.628,5438.088
1765944000000,87178.2,87360.8,86158.4,87010.4,22749.284,11343.187
1765958400000,87010.4,87100.0,86201.0,86939.3,15486.489,8048.09
1765972800000,86939.2,90363.2,86768.8,87191.4,86140.012,43188.183
1765987200000,87191.0,87737.3,85261.3,85982.7,55699.358,28269.538
1766001600000,85982.7,86421.0,85630.0,86201.6,16899.977,9404.396
1766016000000,86201.6,86836.2,85820.6,86575.1,16118.556,8018.779
1766030400000,86575.1,86859.1,86323.7,86787.5,11560.136,5434.698
1766044800000,86787.5,87417.6,86640.5,87268.1,14444.149,7347.416
1766059200000,87257.0,89447.9,87068.0,88480.8,75762.851,38984.788
1766073600000,88480.7,88500.0,84429.9,84447.0,83673.674,40104.38
1766088000000,84447.0,85800.0,84408.6,85469.7,28014.313,14837.942
1766102400000,85469.8,87550.0,85062.7,86863.1,30604.064,16116.616
1766116800000,86863.2,88366.0,86651.9,87909.7,28039.593,13658.611
1766131200000,87909.7,88345.1,87700.0,88169.9,16798.031,8765.387
1766145600000,88170.0,89374.6,87488.0,87925.6,51776.28,26613.528
1766160000000,87925.6,88888.0,86795.5,87812.8,36941.972,17803.244
1766174400000,87812.9,88406.3,87569.1,88100.0,14124.554,7585.567
1766188800000,88100.0,88294.8,87926.7,88165.3,5637.357,2832.75
1766203200000,88165.3,88551.8,88065.9,88239.9,6898.331,3498.955
1766217600000,88240.0,88397.8,88063.8,88243.6,4869.385,2567.48
1766232000000,88243.6,88320.0,87698.5,88134.6,11529.379,5487.707
1766246400000,88134.5,88407.7,88060.0,88196.3,3919.255,2244.751
1766260800000,88196.4,88434.9,88111.1,88320.8,3120.141,1628.651
1766275200000,88320.7,88400.0,87821.1,88043.2,7336.323,3338.825
1766289600000,88043.3,88174.5,88010.0,88138.7,2659.008,1337.851
1766304000000,88138.8,89050.0,88103.3,88570.6,15426.009,8147.768
1766318400000,88570.7,88885.9,87548.5,88024.7,25733.455,11566.199
1766332800000,88024.7,88588.0,87902.0,88448.2,10214.556,5058.614
1766347200000,88448.3,88786.9,88047.4,88621.3,6255.037,3263.611
1766361600000,88621.3,89600.0,87845.0,88727.5,31996.805,16315.636
1766376000000,88727.4,89173.8,88665.3,89127.7,9144.909,4585.065
1766390400000,89127.8,90085.0,89050.1,89905.2,25914.874,13729.615
1766404800000,89905.2,90599.0,89109.1,89688.5,43053.447,21216.133
1766419200000,89688.6,90088.0,87906.7,88011.1,26150.733,12335.549
1766433600000,88011.0,88805.9,87872.6,88581.5,18432.701,9716.366
1766448000000,88581.5,88904.9,87738.3,88128.2,16525.238,8031.705
1766462400000,88128.2,88342.0,86976.6,87531.3,23180.432,10225.839
1766476800000,87531.3,87852.0,87256.3,87813.9,12098.9,6084.841
1766491200000,87813.8,87914.0,86536.0,87405.3,34384.868,15910.149
1766505600000,87405.2,88247.8,87121.4,87724.2,32501.327,16570.375
1766520000000,87724.2,88349.2,87145.0,87463.0,14967.183,8029.708
1766534400000,87463.1,87849.9,86817.9,87311.4,15341.836,7775.568
1766548800000,87311.4,87430.0,86738.8,86868.1,11302.398,5373.404
1766563200000,86868.1,87316.7,86671.7,87162.6,10537.249,5625.994
1766577600000,87162.6,87450.0,86355.0,87012.0,23298.985,11264.166
1766592000000,87012.0,87660.0,86878.3,87521.4,13327.506,6918.635
1766606400000,87521.4,88033.3,87484.6,87627.3,7735.534,3850.2
1766620800000,87627.4,87933.5,87466.9,87811.6,5633.524,2805.87
1766635200000,87811.6,87830.0,87617.1,87795.9,3874.387,1545.294
1766649600000,87795.9,87858.8,87219.0,87485.2,8305.291,3832.94
1766664000000,87485.2,88594.0,87360.7,88338.9,15360.367,8392.642
1766678400000,88339.0,88451.6,87947.8,88112.3,9470.156,4437.771
1766692800000,88112.3,88139.2,86902.1,87182.8,15152.527,6812.613
1766707200000,87182.8,89432.0,86824.8,88796.2,38115.137,19339.71
1766721600000,88796.2,89557.6,88300.5,88433.0,21937.337,10891.508
1766736000000,88433.0,88888.0,88380.0,88507.5,11419.104,6251.39
1766750400000,88507.6,89037.0,86619.9,87100.0,51437.502,27011.264
1766764800000,87100.0,87555.0,86760.4,87453.7,19187.707,9409.182
1766779200000,87453.7,87750.0,87266.6,87318.2,7874.95,3288.887
1766793600000,87318.3,87493.4,87203.0,87473.4,4564.436,2176.968
1766808000000,87473.4,87669.7,87374.5,87490.9,3525.475,1664.421
1766822400000,87490.9,87634.9,87324.6,87433.6,5166.212,2406.245
1766836800000,87433.6,87555.0,87264.8,87516.2,4515.048,2275.422
1766851200000,87516.3,87545.6,87397.5,87522.4,2442.758,1109.929
1766865600000,87522.3,87956.9,87455.5,87829.4,7080.18,3913.98
1766880000000,87829.5,87921.7,87674.4,87693.0,4818.273,2239.991
1766894400000,87693.1,87802.5,87566.0,87697.7,3595.942,1763.972
1766908800000,87697.7,87980.9,87676.4,87850.8,5882.811,3186.436
1766923200000,87850.9,88078.3,87762.2,87797.7,6369.212,3346.979
1766937600000,87797.6,87902.7,87448.4,87488.6,9230.702,4597.082
1766952000000,87488.7,88023.4,87402.6,87920.5,7463.024,4094.706
1766966400000,87920.4,90156.5,87778.5,90091.6,45213.489,23512.289
1766980800000,90091.5,90373.4,89448.1,89583.0,25464.187,11315.002
1766995200000,89583.0,89791.5,87520.1,87529.0,45300.356,23544.358
1767009600000,87529.1,88150.0,86760.0,87636.6,49719.631,24935.058
1767024000000,87636.4,87968.1,87259.6,87328.9,15239.929,7347.998
1767038400000,87328.9,87569.2,87043.4,87203.3,9066.617,4628.469
1767052800000,87203.2,87393.1,86789.0,87334.7,13438.983,6473.888
1767067200000,87334.7,87581.4,87105.6,87457.5,8171.089,4124.913
1767081600000,87457.5,88190.6,87455.5,87875.2,23327.302,11193.593
1767096000000,87875.3,89126.0,87788.2,88966.8,38901.923,19716.48
1767110400000,88966.8,89355.0,87910.4,88189.7,32511.331,15779.228
1767124800000,88189.8,88533.0,87833.2,88455.3,10394.632,5565.425
1767139200000,88455.2,88780.0,88134.9,88411.5,11679.228,5755.742
1767153600000,88411.6,88596.0,88280.1,88569.0,6284.482,3274.14
1767168000000,88568.9,89000.0,88339.9,88967.6,12440.16,6314.494
1767182400000,88967.6,89192.8,87729.2,87909.0,31536.84,15019.976
1767196800000,87909.0,88024.3,87350.5,87515.0,24053.975,12900.053
1767211200000,87515.0,87849.7,87189.2,87608.2,10773.672,5217.63
1767225600000,87608.3,88065.0,87600.0,87824.6,7102.55,3658.29
1767240000000,87824.6,87831.6,87508.4,87603.7,5685.305,2747.103
1767254400000,87603.7,87985.6,87590.0,87980.1,6046.668,3556.141
1767268800000,87980.1,88079.3,87758.4,87986.8,8130.085,3884.867
1767283200000,87986.8,88475.8,87833.1,88354.8,11314.033,5804.121
1767297600000,88354.8,88881.4,88193.2,88800.0,9662.662,4658.916
1767312000000,88800.0,89088.0,88324.4,88899.3,19809.197,9598.018
1767326400000,88899.3,89055.0,88533.6,88829.3,12241.301,5349.965
1767340800000,88829.3,89900.0,88780.0,89458.3,27887.349,13800.836
1767355200000,89458.3,90126.5,88401.2,89373.1,50647.142,25466.286
1767369600000,89373.0,90945.1,89145.2,89865.0,53631.695,26732.69
1767384000000,89865.0,90368.7,89588.0,89951.4,12445.764,7109.075
1767398400000,89951.5,90365.9,89914.5,90279.9,6484.185,3460.17
1767412800000,90280.0,90456.0,89261.2,89535.9,14358.15,6360.959
1767427200000,89535.9,89943.9,89380.2,89706.4,9668.717,5275.633
1767441600000,89706.4,90200.0,89620.0,89931.8,10078.954,5513.769
1767456000000,89931.7,90189.0,89866.5,90091.8,4811.57,2396.59
1767470400000,90091.8,90716.9,89972.9,90595.8,11489.693,6008.643
1767484800000,90595.8,91597.6,90595.7,91192.7,21036.474,11182.25
1767499200000,91192.7,91779.7,91142.3,91477.5,13544.574,6910.815
1767513600000,91477.5,91581.7,91111.9,91262.7,11954.424,5568.465
1767528000000,91262.8,91377.2,90968.0,91292.8,10317.597,5322.621
1767542400000,91292.8,91429.4,90790.1,91102.9,9385.331,4399.405
1767556800000,91102.9,91567.0,91085.1,91497.1,7534.629,4018.721
1767571200000,91497.2,93382.5,91476.5,92835.2,51047.503,28014.615
1767585600000,92835.3,92920.0,92102.0,92492.1,20234.161,8654.361
1767600000000,92492.1,93131.8,92292.0,93093.3,20213.743,11071.049
1767614400000,93093.3,93998.9,92370.9,93899.9,43133.117,21450.733
1767628800000,93900.0,94475.7,93201.0,94248.6,35514.604,17910.039
1767643200000,94248.6,94760.3,93757.9,93822.4,19273.184,9958.668
1767657600000,93822.3,94125.1,93467.1,93725.8,13154.652,7005.088
1767672000000,93725.7,93966.4,93088.0,93207.4,16653.016,7821.953
1767686400000,93207.4,93865.5,93130.4,93799.9,13061.435,6894.672
1767700800000,93800.0,94415.4,93292.0,93608.2,42110.368,21804.397
1767715200000,93608.2,93728.9,91209.0,92062.2,69722.545,34054.53
1767729600000,92062.2,93825.0,92062.2,93708.0,32741.034,16651.586
1767744000000,93708.1,93708.1,92202.9,92778.2,23633.179,11400.64
1767758400000,92778.1,92893.0,92457.9,92848.1,9331.514,4389.259
1767772800000,92848.1,92928.0,91549.9,92041.9,31461.263,14296.7
1767787200000,92041.8,92249.3,90987.0,91303.1,39915.388,19398.876
1767801600000,91303.2,91750.0,90634.1,91143.6,28364.998,14188.51
1767816000000,91143.6,91462.1,90740.5,91328.0,16280.508,9625.729
1767830400000,91328.1,91666.0,90555.1,90780.1,15801.589,8143.255
1767844800000,90780.0,91157.6,89588.1,90509.9,33939.861,16016.166
1767859200000,90509.8,90741.2,89733.6,90192.3,26745.978,13897.417
1767873600000,90192.2,90790.0,89242.0,90730.0,49177.48,25941.934
1767888000000,90730.0,91425.1,90244.7,90890.9,28633.856,13322.543
1767902400000,90890.9,91449.9,90519.9,91059.8,14177.18,7113.711
1767916800000,91059.8,91600.0,90800.6,91190.1,13112.406,6857.406
1767931200000,91190.1,91203.0,90704.0,90712.1,7718.517,3493.788
1767945600000,90712.1,90812.0,89632.8,90398.1,29857.973,13949.544
1767960000000,90398.1,91999.0,89800.0,91137.7,50210.138,25254.924
1767974400000,91137.8,91749.9,90145.0,90290.6,30045.679,15100.803
1767988800000,90290.6,90693.0,90082.6,90603.6,9449.964,5332.536
1768003200000,90603.7,90748.6,90474.4,90591.3,4296.028,2044.394
1768017600000,90591.3,90650.4,90351.6,90627.1,3897.275,1851.833
1768032000000,90627.1,90800.0,90570.0,90692.8,5112.255,2504.814
1768046400000,90692.9,90758.7,90494.0,90622.7,4673.046,2163.29
1768060800000,90622.8,90708.0,90450.0,90591.4,3632.768,1623.65
1768075200000,90591.3,90627.6,90358.5,90469.6,3659.369,1832.555
1768089600000,90469.7,90699.9,90410.6,90696.5,3298.738,1748.795
1768104000000,90696.4,90818.0,90530.9,90664.0,3375.466,1509.379
1768118400000,90663.9,90787.8,90555.0,90707.3,4860.961,2244.833
1768132800000,90707.2,91143.1,90650.0,90834.1,11189.115,5376.296
1768147200000,90834.0,91252.5,90609.5,90644.7,7657.326,3944.737
1768161600000,90644.7,91000.0,90175.3,90964.4,13162.776,6469.325
1768176000000,90964.4,92488.0,90642.0,91766.2,34613.115,16894.514
1768190400000,91766.2,92245.1,91342.0,91369.2,14891.693,6920.099
1768204800000,91369.2,91586.5,90319.4,90573.9,30364.738,15668.562
1768219200000,90573.9,91637.8,90066.0,91618.7,33382.596,16169.852
1768233600000,91618.6,92299.0,90966.0,91821.9,43461.407,20720.498
1768248000000,91821.9,92017.0,90870.0,91252.6,12523.834,6538.579
1768262400000,91252.5,91524.5,91011.0,91380.9,11584.552,6514.127
1768276800000,91380.9,92258.0,91316.3,91908.0,20473.116,10191.287
1768291200000,91908.0,92676.6,91850.6,91962.1,23092.118,11473.947
1768305600000,91962.1,93408.0,91700.6,93407.9,48588.204,24572.107
1768320000000,93407.9,94189.0,93009.8,94179.5,39149.646,20146.77
1768334400000,94179.6,96863.7,94011.7,95375.2,57658.282,32797.197
1768348800000,95375.2,95670.0,95082.0,95665.7,16464.491,8453.981
1768363200000,95665.6,95755.0,94413.4,95166.6,23449.918,10957.447
1768377600000,95166.6,95288.0,94700.0,94763.6,14291.289,6968.212
1768392000000,94763.7,97100.0,94643.0,96691.9,56131.329,29193.279
1768406400000,96691.9,97733.9,96180.0,97221.8,52868.159,27482.776
1768420800000,97221.8,97932.1,96666.6,96907.9,18838.305,9230.36
1768435200000,96908.0,96960.9,95733.1,95943.1,19713.874,9799.984
1768449600000,95943.1,96744.2,95909.1,96601.2,17931.66,9169.899
1768464000000,96601.2,97155.0,96243.8,96548.9,15485.899,7557.803
1768478400000,96548.9,97100.0,95403.7,96717.3,45603.132,24087.743
1768492800000,96717.3,97047.6,95080.0,95469.2,37698.441,18629.299
1768507200000,95469.2,95837.8,95089.0,95567.3,12771.735,6730.09
1768521600000,95567.4,95825.0,95279.8,95319.6,9561.47,4503.73
1768536000000,95319.6,95790.0,95111.1,95608.4,14107.35,6735.66
1768550400000,95608.4,95805.0,95210.5,95382.6,9683.442,4629.377
1768564800000,95382.5,95763.0,94234.5,94537.5,37520.56,16864.254
1768579200000,94537.6,95191.8,94454.5,94961.0,17146.236,8522.723
1768593600000,94961.0,95550.0,94630.0,95503.7,13199.031,7083.901
1768608000000,95503.8,95536.9,95136.2,95324.0,5524.505,2441.702
1768622400000,95324.1,95346.1,94999.9,95061.1,4766.776,2208.071
1768636800000,95061.1,95287.1,94977.5,95283.9,4032.162,2262.481
1768651200000,95283.8,95621.9,95152.1,95529.0,11191.027,5926.802
1768665600000,95529.0,95529.0,95165.5,95258.3,7792.851,3735.911
1768680000000,95258.3,95373.2,95000.0,95107.9,5661.912,2323.736
1768694400000,95107.9,95200.9,94819.5,95155.0,6600.369,3351.545
1768708800000,95155.0,95236.5,94980.0,94989.9,4813.436,2883.182
1768723200000,94989.9,95257.4,94980.0,95133.4,5147.428,2790.889
1768737600000,95133.3,95326.4,94850.4,95067.8,12660.949,6140.696
1768752000000,95067.7,95485.9,95024.6,95335.6,7763.476,3973.842
1768766400000,95335.6,95490.0,93550.3,93614.0,25594.735,11409.003
1768780800000,93614.0,93614.1,91800.0,92656.6,49990.263,25166.177
1768795200000,92656.7,92810.0,92344.5,92787.9,11351.718,5680.001
1768809600000,92787.8,93312.8,92635.0,93136.7,13800.415,6927.885
1768824000000,93136.8,93188.0,92660.0,93013.5,11142.096,5473.67
1768838400000,93013.4,93379.0,92888.0,93066.2,8569.393,4250.145
1768852800000,93066.2,93312.1,92116.0,92589.6,13383.171,6271.015
1768867200000,92589.6,92845.0,92200.0,92397.0,13853.313,6970.722
1768881600000,92396.9,92440.1,90723.3,91136.1,40101.084,18028.979
1768896000000,91136.1,91415.1,90622.2,91185.8,17642.089,8893.264
1768910400000,91185.8,91344.8,89819.0,90644.2,49534.19,23843.948
1768924800000,90644.3,90944.5,89250.2,89694.1,34730.522,17038.215
1768939200000,89694.1,89824.0,87787.2,88390.6,32215.002,14359.227
1768953600000,88390.7,89568.5,88218.2,89396.0,18898.318,10413.651
1768968000000,89395.9,90088.0,89045.0,89171.3,19315.661,9634.448
1768982400000,89171.3,89449.0,88614.1,88757.1,13506.472,5956.435
1768996800000,88757.0,90599.5,88109.7,90237.1,54268.387,27182.166
1769011200000,90237.2,90427.6,87205.5,90321.9,76317.133,37013.144
1769025600000,90321.9,90349.0,89317.9,89411.4,25776.644,12346.455
1769040000000,89411.4,90327.7,89411.3,89857.0,13517.244,7175.486
1769054400000,89856.9,90170.1,89750.0,89772.6,8495.666,4109.746
1769068800000,89772.6,90123.0,89701.9,89909.6,9239.677,4406.03
1769083200000,89909.7,90309.5,88465.6,88953.6,42054.956,21049.844
1769097600000,88953.7,89882.1,88630.2,89732.9,22922.654,11119.403
1769112000000,89732.8,89908.5,89095.5,89518.5,9684.024,4622.098
1769126400000,89518.4,89948.9,89400.0,89886.1,7103.31,3438.885
1769140800000,89886.2,90050.0,89358.0,89497.2,10350.649,4996.088
1769155200000,89497.3,89590.9,88823.3,89171.2,14039.112,7160.856
1769169600000,89171.3,89847.2,88530.0,89711.2,27156.81,13683.471
1769184000000,89711.2,91195.0,89438.0,89938.3,53329.738,26129.183
1769198400000,89938.3,90124.1,89163.6,89558.7,12846.231,6371.412
1769212800000,89558.7,89893.9,89383.5,89738.4,5898.549,3465.613
1769227200000,89738.4,89820.1,89530.6,89581.2,4004.245,1965.712
1769241600000,89581.3,89659.2,89539.5,89548.5,3259.833,1739.403
1769256000000,89548.5,89554.9,89131.2,89235.0,8263.039,3584.946
1769270400000,89234.9,89425.2,89116.9,89286.0,6341.109,2885.498
1769284800000,89286.1,89444.4,89155.0,89180.7,2969.162,1335.346
1769299200000,89180.7,89281.6,88800.0,88920.0,5837.206,2513.903
1769313600000,88920.0,89057.8,88600.0,88630.3,6941.923,3543.586
1769328000000,88630.3,88727.2,88084.0,88531.0,12171.295,6106.356
1769342400000,88530.9,88947.1,88306.6,88406.0,12877.754,6052.166
1769356800000,88406.0,88410.0,86100.0,86459.4,55909.37,24921.092
1769371200000,86459.4,86966.4,86021.7,86628.9,31141.815,16253.718
1769385600000,86628.9,87922.0,86463.2,87233.1,28640.303,13229.659
1769400000000,87233.1,88059.6,87188.3,87968.9,13632.75,6667.915
1769414400000,87969.0,88367.5,87556.9,87810.0,12963.85,6706.656
1769428800000,87810.1,88834.1,87278.5,87609.5,37919.782,19104.505
1769443200000,87609.4,88496.4,86960.0,87965.6,28639.512,14359.412
1769457600000,87965.5,88637.4,87506.8,88300.6,12813.294,6398.6
1769472000000,88300.6,88880.6,88157.4,88744.6,12771.372,6294.05
1769486400000,88744.7,88983.3,88239.9,88287.9,8861.368,3987.37
1769500800000,88288.0,88365.6,87707.1,87947.5,10960.454,5558.923
1769515200000,87947.4,88418.8,87530.0,88000.1,21717.911,11551.641
1769529600000,88000.1,88836.3,87265.4,88378.1,38341.683,19740.693
1769544000000,88378.1,89499.0,88335.6,89197.8,25273.326,12584.061
1769558400000,89197.8,89454.6,88932.6,89079.8,10026.193,4372.523
1769572800000,89079.8,89366.0,88786.0,89106.8,9710.807,4583.915
1769587200000,89106.8,90122.0,88831.9,90036.9,19303.904,10655.134
1769601600000,90036.9,90444.4,88852.2,89444.4,38056.703,18912.64
1769616000000,89444.5,90592.7,88974.0,89363.6,32992.134,16400.382
1769630400000,89363.5,89880.1,88829.0,89261.7,13795.118,6812.846
1769644800000,89261.7,89316.8,87650.1,88003.2,26173.956,12338.754
1769659200000,88003.2,88394.2,87863.0,88310.9,9421.294,4999.414
1769673600000,88310.9,88461.2,87711.0,87795.2,16008.75,8032.092
1769688000000,87795.1,88133.2,84335.4,84898.0,74469.515,33297.172
1769702400000,84897.9,85596.1,83338.3,83979.4,83125.553,39978.982
1769716800000,83979.5,84699.9,83785.6,84604.7,17562.523,8954.183
1769731200000,84604.7,84697.2,81000.0,82640.9,76402.239,35163.356
1769745600000,82640.9,83300.0,82021.1,82770.1,33705.929,17743.594
1769760000000,82770.1,83280.6,82108.4,83104.8,24459.859,11959.675
1769774400000,83104.7,83779.2,82328.6,82850.2,42061.2,20731.658
1769788800000,82850.1,84599.0,81832.0,84200.0,52992.028,26194.47
1769803200000,84199.9,84487.7,83501.0,84211.4,25173.261,13763.649
1769817600000,84211.4,84239.5,83775.5,83987.5,9341.051,4321.598
1769832000000,83987.5,84110.0,83368.0,83514.4,10028.444,4516.347
1769846400000,83514.3,83598.0,82530.2,82983.2,23221.921,10871.741
1769860800000,82983.2,83115.3,80754.3,81268.6,51733.36,25081.513
1769875200000,81268.6,82200.0,75500.0,77707.9,140211.477,60660.376
1769889600000,77707.9,79200.0,77037.8,78706.8,37012.258,20225.561
1769904000000,78706.7,79396.8,78245.7,78826.3,19245.976,9945.902
1769918400000,78826.3,79094.9,77899.9,78320.8,18661.217,8473.002
1769932800000,78320.8,79194.0,78099.8,78712.1,18582.65,9346.083
1769947200000,78712.1,78732.0,76752.5,77563.8,45953.015,22023.591
1769961600000,77563.8,78421.6,76950.9,77142.4,29864.884,14588.138
1769976000000,77142.4,77753.6,75644.0,76931.5,54676.338,25134.25
1769990400000,76931.6,78111.0,74555.0,76256.2,70032.518,33257.253
1770004800000,76256.2,76930.0,74853.0,76612.6,56149.261,28277.599
1770019200000,76612.6,77937.7,76576.7,77716.1,30912.995,16620.792
1770033600000,77716.0,79311.0,77515.6,78800.6,58953.88,29999.966
1770048000000,78800.5,79248.0,78234.9,78299.2,27195.435,13412.96
1770062400000,78299.1,78935.9,77843.2,78692.5,16402.325,8659.38
1770076800000,78692.5,79163.0,77566.5,78710.7,24856.12,11946.441
1770091200000,78710.7,78967.9,77900.1,78749.9,19860.497,9709.034
1770105600000,78750.0,79049.0,77900.0,78040.1,23203.397,11397.248
